relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
2309	9582	[cX3](a)([CX4])[cH1][nX2]a	1953.0	362.0	142014.0	1086.0	0.990042292748341	0.7315404102297536	0.7295480014942101	0.6426456071076012	0.8436285097192224	3039.0
2310	9583	[#8]=[CH0]([CH1]([CH2][cH0](:[#6]):[#6])[#7])[#8]	2518.0	479.0	141712.0	706.0	0.9918509094660111	0.8059186144071899	0.8095161549590099	0.7810173697270472	0.8401735068401736	3224.0
2311	9584	[CX4][CH1]([CX4]([CH3])[CH2][OH1])[OH0][CX4][OX2]	269.0	132.0	144918.0	96.0	0.9984320737200426	0.7023457577838726	0.7023498694516972	0.736986301369863	0.6708229426433915	365.0
2312	9585	S([#6])[#16]	105.0	54.0	145047.0	209.0	0.9981913832823299	0.46914865051905774	0.4439746300211417	0.3343949044585987	0.660377358490566	314.0
2313	9586	[CH3][CH2][OH0][CH0](=[OH0])[CX4][NX3]	132.0	38.0	145094.0	151.0	0.9987002716363511	0.6012338006976915	0.5827814569536424	0.4664310954063604	0.7764705882352941	283.0
2314	9587	[CX4][CX4]([CX4]([CX4])([cH0]([cX3]a)[cH1][cX3]a))[CH3]	117.0	36.0	145088.0	174.0	0.9985558573737234	0.5538845217484488	0.5270270270270271	0.4020618556701031	0.7647058823529411	291.0
2315	9588	[CX4][CX4]([NH1][CX4])	3453.0	1472.0	138285.0	2205.0	0.974713750300863	0.6411585040986554	0.6525559860153075	0.6102863202545069	0.7011167512690355	5658.0
2316	9589	[#6]S[cH0]1:n:[cH0](:[#6]):[#6]:[#7]1	828.0	56.0	144423.0	108.0	0.9988721933775745	0.9096991924980309	0.9098901098901099	0.8846153846153846	0.9366515837104072	936.0
2317	9590	[CH3][CH1]([CH0]([#6])([#6])O)O	284.0	47.0	144904.0	180.0	0.9984389505896916	0.7239624968459277	0.7144654088050314	0.6120689655172413	0.8580060422960725	464.0
2318	9591	[CX3](=[OH0])[CH2][CX4]([CH2][CX3](=[OH0]))	272.0	54.0	144690.0	399.0	0.9968847780490321	0.5803393300613159	0.5456369107321967	0.40536512667660207	0.8343558282208589	671.0
2319	9592	[OX2][CX4][CX4][OH0][CH1]1[CH1]([CH1]([CH1]([CH1]([OH0]1)[CH2][OH1])[OH1])[OH1])[OH1]	1563.0	783.0	142444.0	625.0	0.9903173675342984	0.6849748145693891	0.6894574327304808	0.7143510054844607	0.6662404092071611	2188.0
2320	9593	[NX3][CX3][CH2][CX4]	6994.0	1415.0	134938.0	2068.0	0.9760478630127566	0.7885420905532152	0.8006410623318642	0.7717943058927389	0.8317279105720062	9062.0
2321	9594	[NX3][CX4][CH0](=[OH0])[NH1][CH1]([CH2][CX4])[CX3][OH1]	2734.0	1073.0	140863.0	745.0	0.9874978509782347	0.7448764123043619	0.7504803733186934	0.7858580051739006	0.7181507748883635	3479.0
2322	9595	O=S([cH0]1:[cH1]:[cH1]:[cX3]:[cH1]:[cH1]1)(=O)N	981.0	361.0	143765.0	308.0	0.9953993742048619	0.7435573461344156	0.7457240592930444	0.761055081458495	0.7309985096870343	1289.0
2323	9596	[cX3]1[cH1][cH1][cH1][cH0]([cH1]1)[CX4]([CX4][CX4])[OH1]	144.0	64.0	145017.0	190.0	0.9982532751091703	0.5455373561322847	0.5313653136531364	0.4311377245508982	0.6923076923076923	334.0
2324	9597	[CX4][CH2][CX4][CX3](=[CH1][cX3]([cX3]a)a)	129.0	33.0	145074.0	179.0	0.9985421036344256	0.576902727560055	0.548936170212766	0.41883116883116883	0.7962962962962963	308.0
2325	9598	[CX4][CX4]([CH2][CH1]([CX4]a)[NX3])	338.0	66.0	144721.0	290.0	0.9975518344049789	0.6699502071528765	0.6550387596899225	0.5382165605095541	0.8366336633663366	628.0
2326	9599	[#6]:[cH0](:[#6])[CH2]N[cH0](:[#6]):[#7]	84.0	39.0	145210.0	82.0	0.9991678987724788	0.587459465925933	0.5813148788927336	0.5060240963855421	0.6829268292682927	166.0
2327	9600	[CH3][CH1]([CH3])[CH2][CH0](=[OH0])[OX2]	135.0	80.0	145036.0	164.0	0.9983220438056597	0.5316461735407995	0.5252918287937743	0.451505016722408	0.627906976744186	299.0
2328	9601	[cX3](a)([cX3]a)[OH0][CH1]([CX4])[CX4](a)	235.0	69.0	144993.0	118.0	0.998714025375649	0.716737234056789	0.715372907153729	0.6657223796033994	0.7730263157894737	353.0
2329	9602	[CH2]([CH2][CH0](=[OH0])[NH1][CX4][CH0](=[OH0])[NH1][CX4])[CX4]	134.0	36.0	145161.0	84.0	0.9991747756421278	0.6956729279845989	0.6907216494845361	0.6146788990825688	0.788235294117647	218.0
2330	9603	[CX4][NX3][cX3](a)[nH0][cX3]([nX2]a)	768.0	287.0	144001.0	359.0	0.9955575422067875	0.7020939013574103	0.7039413382218148	0.6814551907719609	0.7279620853080568	1127.0
2331	9604	O=[CH0]([CH1]([#6])N[CH0](=O)[CH1]([#6])O)[#8]	118.0	8.0	145253.0	36.0	0.9996974177354468	0.8469607909688219	0.842857142857143	0.7662337662337663	0.9365079365079365	154.0
2332	9605	[CX4]1[cH0]2[cH0]([CH2][CH2][NX3]1)[cX3](a)[cX3](a)[nH1]2	326.0	62.0	144922.0	105.0	0.9988515627686277	0.7966234813592132	0.7960927960927962	0.7563805104408353	0.8402061855670103	431.0
2333	9606	[cX3](a)[cH0]([cX3]([cX3]([cX3]a)))[CX4]([FH0])[FH0]	163.0	123.0	145039.0	90.0	0.9985352267647767	0.605232368088311	0.6048237476808906	0.6442687747035574	0.5699300699300699	253.0
2334	9607	[OX2][CX4]([CX4][CX4]([CX4]([OH0][CX3])))	5738.0	1964.0	135935.0	1778.0	0.9742667537736822	0.7405936573529407	0.7541069785779997	0.763437998935604	0.7450012983640613	7516.0
2335	9608	[cX3](a)([cX3](a)[OH1])[CH0](=[OH0])[NX3]	137.0	42.0	145004.0	232.0	0.9981157377161916	0.5323015866128801	0.5	0.3712737127371274	0.7653631284916201	369.0
2336	9609	[cX3](a)([cX3]([cX3]([cX3](a)[OH1])))[CH1]=[OH0]	106.0	37.0	145128.0	144.0	0.9987552865935426	0.5600756535459654	0.539440203562341	0.424	0.7412587412587412	250.0
2337	9610	[CH3][CH1]([#6])N	3337.0	1340.0	138477.0	2261.0	0.9752363923941821	0.6395746177720754	0.6495377128953772	0.5961057520543052	0.7134915544152234	5598.0
2338	9611	Br[cH0]1:[cH1]:[cH1]:[cX3](:[cH1]:[cX3]1)	430.0	294.0	144421.0	270.0	0.9961214455180002	0.6020706813850127	0.6039325842696629	0.6142857142857143	0.5939226519337016	700.0
2339	9612	[CX4][CH2][CX4]([CH0](=[CH1][CX3](=[OH0]))[CX4][CH3])	1066.0	246.0	143704.0	399.0	0.9955644190764364	0.7666896965834719	0.7677349657904214	0.7276450511945393	0.8125	1465.0
2340	9613	[#6][CH1]([CH2][cH0]1:[#6]:[#6](:[cH0](:[cH1]:[cH1]1)O))[#7]	2986.0	294.0	141601.0	534.0	0.9943059519306812	0.875895955194507	0.878235294117647	0.8482954545454545	0.9103658536585366	3520.0
2341	9614	O=[CH0](O[CH1]([CH2][#8])[CH2]O[#6])[#6]	873.0	47.0	144429.0	66.0	0.9992229137296702	0.9388733013111213	0.9392146315223239	0.9297124600638977	0.9489130434782609	939.0
2342	9615	[CH2]([CH2][SX2])[CX4][NH2]	435.0	193.0	144656.0	131.0	0.9977718942337448	0.7285185326619125	0.7286432160804021	0.7685512367491166	0.6926751592356688	566.0
2343	9616	[cX3](a)[cH0]([CX4]([CX4]([CH2][CH2][CX4])))[cX3]([CX4])a	214.0	41.0	144913.0	247.0	0.9980194615411064	0.6233330302161668	0.5977653631284916	0.4642082429501085	0.8392156862745098	461.0
2344	9617	[CH3][CH0]([#6])([CH1]([CH1]([#8])[#6])[CH0]([#6])([#6])[CH3])[#6]	500.0	252.0	144206.0	457.0	0.9951242994189046	0.5870089148702695	0.5851375073142188	0.522466039707419	0.6648936170212766	957.0
2345	9618	[CX3](=[CH1][CX4])[CX4][CX4][OH0][CX3]	722.0	197.0	143765.0	731.0	0.9936182649657875	0.621935015129946	0.6087689713322091	0.4969029593943565	0.7856365614798694	1453.0
2346	9619	[cH1]1[cH1][cX3](a)[cX3](a)[cH1][cH0]1[OH1]	526.0	368.0	143933.0	588.0	0.9934257126156174	0.5238314613435949	0.5239043824701195	0.47217235188509876	0.5883668903803132	1114.0
2347	9620	[#7][cH0]1:n:[cH1]:n:[cH0](:[cX3]1)[#7]	877.0	112.0	144228.0	198.0	0.9978681704088299	0.8494828333499626	0.8498062015503876	0.815813953488372	0.8867542972699697	1075.0
2348	9621	[CX4][cH0]([cH1][cX3](a))[cH0]([cX3]a)[CX4]	333.0	73.0	144796.0	213.0	0.9980332152804043	0.7063438635343673	0.6995798319327732	0.6098901098901099	0.8201970443349754	546.0
2349	9622	[CX4]([CH1]([CH1]=[CH1][CH1]=[CX3])[CH3])	110.0	20.0	145202.0	83.0	0.9992916824261596	0.6941338416609449	0.6811145510835914	0.5699481865284974	0.8461538461538461	193.0
2350	9623	[#8]=[CH0](N[CH2][CH2][#6])[CH1]([#6])[#8]	159.0	18.0	145102.0	136.0	0.9989409620740639	0.6953813408948817	0.6737288135593221	0.5389830508474577	0.8983050847457628	295.0
2351	9624	[CX4][SH0][CX4][CX4]	2790.0	491.0	141614.0	520.0	0.9930474847849259	0.8430607603547272	0.8466090122894856	0.8429003021148036	0.8503505028954587	3310.0
2352	9625	[cX3](a)[cH0]([cH1][cX3](a)[OH0][CH3])-[cX3]([nX2]a)a	55.0	17.0	145284.0	59.0	0.9994773579066809	0.6068424113090155	0.5913978494623656	0.4824561403508772	0.7638888888888888	114.0
2353	9626	[cH1]([cX3](a))[cH0]([cX3](a)[ClH0])[SX4](=[OH0])	111.0	69.0	145162.0	73.0	0.9990234845098511	0.6094381901576781	0.6098901098901099	0.6032608695652174	0.6166666666666667	184.0
2354	9627	[cH1]1:[#6]:[cH1]:[cH1]:[cH1]:[cH0]1O[CH2][#6]	147.0	41.0	144992.0	235.0	0.9981019839768938	0.5477688126273624	0.5157894736842106	0.38481675392670156	0.7819148936170213	382.0
2355	9628	[#6][CH1]([#8])[CH1]([cH0]1:[cH1]:[cH0](:[cH0](:[#6](:[cH1]1))[#8])[#8])[#8]	348.0	57.0	144841.0	169.0	0.9984458274593405	0.759774644862881	0.754880694143167	0.6731141199226306	0.8592592592592593	517.0
2356	9629	[CX4][CX4][CX4][cH0]1[cX3]([cH1][cH0]([cH1][cH1]1)[ClH0])	132.0	60.0	145132.0	91.0	0.9989615926830107	0.63741345253239	0.6361445783132531	0.5919282511210763	0.6875	223.0
2357	9630	[CH2]([CX4])[CX4]([CH2][CX4])([CH0](=[OH0])[OH1])	609.0	233.0	144128.0	445.0	0.9953374823780216	0.6441803018988485	0.6424050632911392	0.5777988614800759	0.7232779097387173	1054.0
2358	9631	[NX3][CH1]([CH2][CH2][CH2][NH0]=[CX3]([NH2]))[CH0](=[OH0])[OX2]	659.0	289.0	144284.0	183.0	0.9967541175257023	0.7359932316702098	0.7363128491620112	0.7826603325415677	0.6951476793248945	842.0
2359	9632	[CX4]1[CH2][CH2][CH1]([CX4]1)[CH1]1[CX4][CX4]2([CH1]([CX4]([CX4]1))[CH2][CX4]([CH2][CH2]2))	961.0	152.0	144113.0	189.0	0.9976549874497129	0.8482488558263954	0.8493150684931507	0.8356521739130435	0.8634321653189577	1150.0
2360	9633	[OX2][SX4](=[OH0])	1055.0	165.0	143934.0	261.0	0.9970704535295534	0.8311496498688543	0.832018927444795	0.8016717325227963	0.8647540983606558	1316.0
2361	9634	[#6](:[cH0]1[#6]([#7][CH2][CH2][cH0]1:[#6]))	989.0	192.0	143951.0	283.0	0.9967334869167555	0.8052784675514362	0.8063595597227885	0.7775157232704403	0.8374259102455546	1272.0
2362	9635	[CX4][NH0]([CH2][CH2][NX3][CH2][CX4])[CH2][CX4]	120.0	25.0	145183.0	87.0	0.9992297905993192	0.6922936952953951	0.6818181818181818	0.5797101449275363	0.8275862068965517	207.0
2363	9636	[CX3](=[OH0])[CX4]([CX4][NX3])	4265.0	893.0	138740.0	1517.0	0.9834267441460647	0.7724836650353539	0.7797074954296161	0.7376340366655136	0.8268708801861187	5782.0
2364	9637	O=[CH0]([CH1]([#7])[CH2][cH0]1:[#6]:[#7]:[cH0](:[#6]):[cH0]1:[#6])[#8]	796.0	157.0	144241.0	221.0	0.9974005432727022	0.8072465594017262	0.8081218274111674	0.7826941986234022	0.8352570828961176	1017.0
2365	9638	N[cH0]1:n:[cH0](:[cH0](:[#6]):s1):[#6]	108.0	34.0	145184.0	89.0	0.9991541450331809	0.6453253545427452	0.6371681415929203	0.5482233502538071	0.7605633802816901	197.0
2366	9639	O=[CH0]([CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][#6])O[CH1]([CH2]O)[CH2]O	168.0	86.0	145095.0	66.0	0.9989547158133617	0.6885824282269849	0.6885245901639344	0.717948717948718	0.6614173228346457	234.0
2367	9640	O=[N+]([cH0]1:[cH1]:[cH1]:[cH0](:[cX3]:[cH1]1)[#7])[O-]	240.0	173.0	144779.0	223.0	0.9972767596190214	0.5474818581412488	0.5479452054794521	0.5183585313174947	0.5811138014527845	463.0
2368	9641	[#6][CH2][CH1]([cH0](:[cH1]:[#6]):[#6])[#6]	700.0	173.0	143708.0	834.0	0.9930749922635217	0.6019176580538347	0.5816368923971749	0.45632333767926986	0.8018327605956472	1534.0
2369	9642	[CX4][CH0]([CX4][CX3](=[OH0]))([CX4][CH3])[CH3]	369.0	67.0	144725.0	254.0	0.9977925248426917	0.7069999859012466	0.6968838526912181	0.5922953451043339	0.8463302752293578	623.0
2370	9643	[CX3][cX3](a)[cH0]([cX3](a))-[cH0]1[cH1][cH1][cX3]([cH1][cH1]1)	107.0	29.0	145142.0	137.0	0.9988584396382767	0.5868945020686677	0.5631578947368421	0.4385245901639344	0.7867647058823529	244.0
2371	9644	[CH3]O[cH0]1:[cH0](:[cH0]([#6]):[#6](:[#6]:[cH0]1O[#6]))O[#6]	281.0	138.0	144759.0	237.0	0.9974211738816491	0.6018980915947973	0.5997865528281751	0.5424710424710425	0.6706443914081146	518.0
2372	9645	O[cH0]1:[cH1]:[cH1]:[#6](:[cH1]:[cH1]1)	8700.0	2380.0	130226.0	4109.0	0.9553759928480555	0.7063961324666378	0.728368705261836	0.6792099305176048	0.7851985559566786	12809.0
2373	9646	[CX4]([CH1]([CX3])[NH1][CX3][CX4]a)	213.0	41.0	144987.0	174.0	0.9985214730254788	0.6787113083390889	0.6645865834633385	0.5503875968992248	0.8385826771653543	387.0
2374	9647	[CH3][CH1]([CX4])[CX4][OH0][CH0](=[OH0])[CH3]	107.0	44.0	145154.0	110.0	0.9989409620740639	0.5906086054395077	0.5815217391304347	0.4930875576036866	0.7086092715231788	217.0
2375	9648	[cX3]1[cH0]([cH0]2[cH1][cH1][cH1][cH1][cH0]2[nH1]1)[CH2][CH2][NH1][CX3]	183.0	49.0	145130.0	53.0	0.9992985592958086	0.7817286679224412	0.782051282051282	0.7754237288135594	0.7887931034482759	236.0
2376	9649	[#6]:[cH0](:[cH0](:[#6]):[cH0](:[#7])N[#6]):[#7]	95.0	21.0	145170.0	129.0	0.9989684695526596	0.5889263694070482	0.5588235294117647	0.42410714285714285	0.8189655172413793	224.0
2377	9650	[CX4]([CH2][CH2][CH2][CX3](=[OH0]))[CH3]	173.0	117.0	144830.0	295.0	0.9971667297046385	0.4682829087102185	0.45646437994722955	0.3696581196581197	0.596551724137931	468.0
2378	9651	[CH2]([CX4])[CH1]([CH2][CX4])[nX3](a)a	80.0	13.0	145174.0	148.0	0.9988928239865213	0.548995052844143	0.4984423676012461	0.3508771929824561	0.8602150537634409	228.0
2379	9652	[CH3][CH2][OH0][cH0]([cH1][cX3](a))[cH1][cX3]a	69.0	19.0	145248.0	79.0	0.9993260667744043	0.6043177788926862	0.5847457627118643	0.46621621621621623	0.7840909090909091	148.0
2380	9653	O[cH0]1:[cH1]:[cH0](:[cH1]:[cH0](:[cH0]1[#6])[#6])[#6]	132.0	81.0	144937.0	265.0	0.9976206031014682	0.4528802213084057	0.4327868852459016	0.33249370277078083	0.6197183098591549	397.0
2381	9654	[CX4]([CX4][CX4])[NH1][CX3][CX4]([CX4]a)	1971.0	591.0	142484.0	369.0	0.9933982051370216	0.8016619960439286	0.8041615667074664	0.8423076923076923	0.7693208430913349	2340.0
2382	9655	[cX3]([cX3]a)[sH0][cX3](a)	1209.0	552.0	143290.0	364.0	0.9937007874015747	0.7232566266670196	0.7252549490101979	0.768595041322314	0.686541737649063	1573.0
2383	9656	[CH3]O[cH0]1:[cH0](:[cH0](:[cH0]([#6]):[cH0](:[cH1]1)[#8])[#8])[#6]	127.0	67.0	145059.0	162.0	0.9984251968503937	0.5356182183287078	0.5258799171842651	0.43944636678200694	0.654639175257732	289.0
2384	9657	[cX3](a)[cH1][cH0]([CH2][CX4])[cX3](a)[CX4][CX4]	1388.0	270.0	143183.0	574.0	0.9941959220162981	0.7667098401338712	0.7668508287292819	0.7074413863404689	0.8371531966224367	1962.0
2385	9658	[CX4]([CX4])[CX4]([CH1]([CX4])[OH0][CX4][CH2][CX4])	819.0	221.0	143958.0	417.0	0.995612557163979	0.7202067740297794	0.7196836555360281	0.662621359223301	0.7875	1236.0
2386	9659	[cX3]1[cH1][cH1][cH0]([cH1][cH1]1)[CX3](=[OH0])	3270.0	1264.0	138810.0	2071.0	0.9770656397207991	0.652829250639016	0.6622784810126582	0.6122448979591837	0.7212174680194089	5341.0
2387	9660	[#8][cH0]1:[cH0](:[cH1]:[cH0]([#6]):[#6](:[#6]1))Br	81.0	35.0	145224.0	75.0	0.9992435443386171	0.6017725264391225	0.5955882352941176	0.5192307692307693	0.6982758620689655	156.0
2388	9661	[CX4][CH1]([CX3][NX3])[NH1][CX4]	325.0	106.0	144688.0	296.0	0.9972354984011278	0.6269115086183998	0.61787072243346	0.5233494363929146	0.7540603248259861	621.0
2389	9662	O=[CH0](N[CH1]([#6])[#6])[cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[cH1]1	170.0	47.0	145099.0	99.0	0.9989959770312554	0.7031412073339496	0.6995884773662553	0.6319702602230484	0.783410138248848	269.0
2390	9663	O=[CH0]([CH1]([#7])[CH3])N[CH2][CH2][#6]	112.0	20.0	145195.0	88.0	0.999257298077915	0.6889815232729738	0.6746987951807228	0.56	0.8484848484848485	200.0
2391	9664	[CH3][CH0](=[CX3])[CX4]([CH2][CX4][OH1])	253.0	42.0	144921.0	199.0	0.9983426744146064	0.6921183883105301	0.6773761713520751	0.5597345132743363	0.8576271186440678	452.0
2392	9665	[cX3](a)[cH0]([cX3](a)-[cH0]1[cH1][cX3]([cX3]([cH1][cH1]1)))[CH3]	93.0	38.0	145170.0	114.0	0.9989547158133617	0.5642810482301522	0.5502958579881656	0.4492753623188406	0.7099236641221374	207.0
2393	9666	[CX4]([CH3])[CX4]([CX3](=[OH0]))[OH1]	985.0	365.0	143309.0	756.0	0.992291029123543	0.6387417415212663	0.6373341960530572	0.565766800689259	0.7296296296296296	1741.0
2394	9667	[CX3](a)(=[OH0])[NH1][cH0]([cX3]a)[cH1][cX3]([cX3]a)	108.0	58.0	145072.0	177.0	0.9983839356325	0.49580516942856906	0.47893569844789363	0.37894736842105264	0.6506024096385542	285.0
2395	9668	[cX3](a)[cH0]([cX3](a)[CH0](=[OH0])[OX2])[OH0][CH3]	256.0	72.0	144808.0	279.0	0.9975862187532235	0.6100491676612989	0.593279258400927	0.4785046728971963	0.7804878048780488	535.0
2396	9669	[NX3][cH0]1[cH1][cH1][cH0]([cH1][cH1]1)[OH0][CX4]([CX4])	67.0	38.0	145165.0	145.0	0.9987415328542447	0.44853102542213835	0.4227129337539432	0.3160377358490566	0.638095238095238	212.0
2397	9670	[CX4]([CH1]([CH0](=[OH0])[OH1])[NX3])[OH1]	931.0	298.0	143806.0	380.0	0.9953374823780216	0.7311093682237375	0.7330708661417322	0.7101449275362319	0.7575264442636289	1311.0
2398	9671	[cX3](a)[cH0]([cH1][cX3]a)[CX4][NH2]	164.0	103.0	145008.0	140.0	0.9983289206753087	0.5748099466923251	0.574430823117338	0.5394736842105263	0.6142322097378277	304.0
2399	9672	[CX4]([CH2][OH0][cH0]1[cH1][cH1][cH0]([cH1][cH1]1)[CX4])	114.0	28.0	145041.0	232.0	0.9982120138912767	0.5136449214684047	0.4672131147540984	0.32947976878612717	0.8028169014084507	346.0
2400	9673	[#6][CH1]1[#6][CH2][CH1]([#6])N1	340.0	31.0	144885.0	159.0	0.9986933947667022	0.7896117533430919	0.7816091954022989	0.6813627254509018	0.9164420485175202	499.0
2401	9674	[CX4]([OH0][CX3](=[OH0]))[cX3]([cX3]a)a	1317.0	456.0	142427.0	1215.0	0.9885087508166283	0.6161354789519098	0.6118466898954704	0.5201421800947867	0.7428087986463621	2532.0
2402	9675	O[CH1]1[CH1]([CH1]([CH1](O[cH0](:[cH0](:[cH1]:[#6])O[CH3]):[#6])O[CH1]1[CH2]O)O)O	220.0	145.0	144887.0	163.0	0.9978819241481278	0.587345105523872	0.5882352941176471	0.5744125326370757	0.6027397260273972	383.0
2403	9676	[CX4][CX4][CH1]([CX3](=[OH0]))[NX3]	14199.0	1104.0	128802.0	1310.0	0.983399236667469	0.9123959032051191	0.9216539010775022	0.9155329163711393	0.9278572828857087	15509.0
2404	9677	NN([CH2][#6])[#6]	134.0	24.0	145089.0	168.0	0.9986796410274044	0.61290829492266	0.5826086956521739	0.44370860927152317	0.8481012658227848	302.0
2405	9678	[CH3][OH0][cH0]1[cH0]([cH1][cX3]([cH1][cH1]1))[OH0][CH3]	844.0	378.0	143538.0	655.0	0.9928961936526494	0.6200943865029485	0.6203601617052554	0.5630420280186791	0.690671031096563	1499.0
2406	9679	[CX4]([CX4]([CX4]))([CX4][OH0][PX4](=[OH0]))	1062.0	125.0	144145.0	83.0	0.9985696111130213	0.9102354698206577	0.9108061749571184	0.9275109170305676	0.8946925021061499	1145.0
2407	9680	O=[CH0](O[CH2][CH0](=[CH1][#6])[#6])[#6]	409.0	43.0	144724.0	239.0	0.9980607227590002	0.7548633923652729	0.7436363636363637	0.6311728395061729	0.9048672566371682	648.0
2408	9681	[CX4][CH0](=[OH0])[NH2]	2729.0	495.0	141414.0	777.0	0.9912526218065536	0.807269236823204	0.8109955423476969	0.7783799201369082	0.8464640198511166	3506.0
2409	9682	[cX3](a)([cH1][nH0][cX3](a)a)[CH0](=[OH0])[OH1]	231.0	25.0	145068.0	91.0	0.9992022831207235	0.804194291994697	0.7993079584775086	0.717391304347826	0.90234375	322.0
2410	9683	[CX3](=[CX3][CH0]([CX4]([CX4]))([CH3])[CH3])	457.0	119.0	144526.0	313.0	0.9970291923116598	0.6848037408091795	0.6790490341753344	0.5935064935064935	0.7934027777777778	770.0
2411	9684	[CH3]O[cH0]1:[#6](:[#6]:[cH1]:[cH0](:[cH1]1)[CH0](=O)[#7])	448.0	127.0	144705.0	135.0	0.9981982601519788	0.7728620042882047	0.7737478411053541	0.7684391080617495	0.7791304347826087	583.0
2412	9685	[CH2]([CX4]([CX4][CX4]))[CX4]	39979.0	4444.0	96519.0	4473.0	0.9386789533404394	0.8555147738466885	0.8996680731364275	0.8993746063169261	0.8999617315354659	44452.0
2413	9686	[cX3]1[cH1][cH0]2[cH0]([cH1][cX3]1)[OH0][CH2][CH2][OH0]2	28.0	5.0	145282.0	100.0	0.9992779286868617	0.43061167924989663	0.3478260869565217	0.21875	0.8484848484848485	128.0
2414	9687	[#8]=[CH0]([cH0]1:[cH1]:[cH1]:[cH0]([#8]):[cH1]:[cH1]1)[#8]	125.0	63.0	145053.0	174.0	0.9983701818932023	0.5264755807461186	0.5133470225872689	0.4180602006688963	0.6648936170212766	299.0
2415	9688	[CX4]([OH0][CX4][OH0][CH1]1[CH1]([OH0][CX4]([CH1]([CH1]1[OH1])[OH1]))[CH2][OH1])[CH2][OH1]	87.0	105.0	145065.0	158.0	0.9981913832823299	0.40024032007645644	0.3981693363844393	0.3551020408163265	0.453125	245.0
2416	9689	O[CH1]([CH1]([#6])O[CH0](=O)[cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[cH1]1)[#6]	122.0	34.0	145198.0	61.0	0.9993466973833511	0.7217371927287803	0.71976401179941	0.6666666666666666	0.782051282051282	183.0
2417	9690	[CH3][CX4]([CX4]([CX4][CH2][CH1]([CH3])[CH3]))	253.0	98.0	144944.0	120.0	0.998500842416532	0.6984684257956435	0.6988950276243093	0.67828418230563	0.7207977207977208	373.0
2418	9691	O=[CH0]1[CH2][CH1]([CH1]([#6])[CH1]1[#6])[#8]	205.0	120.0	144983.0	107.0	0.9984389505896916	0.6429946644456781	0.6436420722135008	0.657051282051282	0.6307692307692307	312.0
2419	9692	[CX4][OH0][cH0]([cX3]([cX3](a)a)a)[cH1][cX3]a	437.0	181.0	144318.0	479.0	0.9954612660317024	0.5786957865668559	0.5697522816166884	0.47707423580786024	0.7071197411003236	916.0
2420	9693	[CX4]([SX2])[CX4][NH1][CX3](=[OH0])	987.0	280.0	143823.0	325.0	0.9958394938623938	0.7634330429511021	0.7654129507561069	0.7522865853658537	0.7790055248618785	1312.0
2421	9694	[OX2][cH0]([cX3]([CX4])a)[cH0]1[cH1][cH1][cH1][cH1][cX3]1a	90.0	15.0	145179.0	131.0	0.9989959770312554	0.5904295965333032	0.5521472392638037	0.4072398190045249	0.8571428571428571	221.0
2422	9695	F[cH0](:[cH0](:[#6])[CH2]N):[#6]	47.0	27.0	145295.0	46.0	0.9994979885156277	0.5663076697146074	0.562874251497006	0.5053763440860215	0.6351351351351351	93.0
2423	9696	[CX3][CX4]([FH0])[FH0]	77.0	46.0	145162.0	130.0	0.9987896709417873	0.4820115059230979	0.4666666666666666	0.3719806763285024	0.6260162601626016	207.0
2424	9697	O[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][#6]	234.0	98.0	144935.0	148.0	0.9983082900663618	0.6562373729759425	0.6554621848739496	0.612565445026178	0.7048192771084337	382.0
2425	9698	[CH2]([CX4])[NH0]([CH2][CX4])[CX4][CX3]=[OH0]	243.0	57.0	144923.0	192.0	0.9982876594574149	0.6718822191627322	0.6612244897959184	0.5586206896551724	0.81	435.0
2426	9699	[CX4][CH1]1[CX4][CX4][CH1]([CX4])[CH2][NX3]1	287.0	91.0	144836.0	201.0	0.9979919540625107	0.6672635621189271	0.6628175519630486	0.5881147540983607	0.7592592592592593	488.0
2427	9700	O=[CH0]([CH1]1[CH2][CH2][CH2]N1[#6])N[CH2][#6]	189.0	85.0	145017.0	124.0	0.9985627342433724	0.6446655651747267	0.6439522998296422	0.6038338658146964	0.6897810218978102	313.0
2428	9701	[CX4][CH1]([CX4][CH0](=[OH0])[OH0][CH3])[OX2]	178.0	77.0	144899.0	261.0	0.9976756180586597	0.5309736534055723	0.5129682997118156	0.4054669703872437	0.6980392156862745	439.0
2429	9702	O[CH1]1[CH1]([CH1]([CH1](O[cH0](:[#6]):[cH1]:[cH0](O[#6]):[#6])O[CH1]1[CH2]O)O)O	327.0	207.0	144622.0	259.0	0.9967953787435959	0.582957062866352	0.5839285714285715	0.5580204778156996	0.6123595505617978	586.0
2430	9703	[CH1](=[#6])[CH2][#6]	9842.0	3325.0	128161.0	4087.0	0.9490286421620878	0.6987105284299112	0.7264540891644523	0.7065833871778304	0.7474747474747475	13929.0
2431	9704	[CX4]([CH1]([CX4][CX3](=[OH0]))[OX2])	5764.0	1711.0	134858.0	3082.0	0.9670391637726506	0.6917420535730404	0.7063292690398874	0.6515939407641872	0.7711036789297658	8846.0
