relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
78	78	[R;$(*(@*)(@*)@*);!$([D4R;$(*(@*)(@*)(@*)@*)]);!$([R;$(*(@*)(@*)@*);!$([R2;$(*(@*)(@*)(@*)@*)])]@[R;$(*(@*)(@*)@*);!$([R2;$(*(@*)(@*)(@*)@*)])])] (Bridged_rings)	1639.0	881.0	178926.0	3163.0	0.978094242425884	0.4614763350260069	0.4476918874624419	0.3413161182840483	0.6503968253968254	4802.0
79	79	[OX2;$([r5]1@C@C@C(O)@C1),$([r6]1@C@C@C(O)@C(O)@C1)] (Sugar_pattern_1)	16055.0	1139.0	165469.0	1946.0	0.9832890054114372	0.903405163105648	0.9123455036226736	0.8918948947280707	0.9337559613818774	18001.0
80	80	[OX2;$([r5]1@C(!@[OX2,NX3,SX2,FX1,ClX1,BrX1,IX1])@C@C(O)@C1),$([r6]1@C(!@[OX2,NX3,SX2,FX1,ClX1,BrX1,IX1])@C@C(O)@C(O)@C1)] (Sugar_pattern_combi)	13462.0	933.0	169354.0	860.0	0.9902875807788352	0.9323009244685988	0.9375631159243653	0.939952520597682	0.9351858284126432	14322.0
81	81	[OX2;$([r5]1@C(!@[OX2H1])@C@C@C1),$([r6]1@C(!@[OX2H1])@C@C@C@C1)] (Sugar_pattern_2_reducing)	183.0	228.0	183145.0	1053.0	0.9930610100265967	0.254029207793472	0.2222222222222222	0.1480582524271844	0.4452554744525547	1236.0
82	82	*=*[*]=,#,:[*] (Conjugated_double_bond)	86154.0	13871.0	72432.0	12152.0	0.8590372083701228	0.7166585004743045	0.8687900529922201	0.8763859784753728	0.8613246688327918	98306.0
83	83	[$(*=O),$([#16,#14,#5]),$([#7]([#6]=[OX1]))][#8X2][$(*=O),$([#16,#14,#5]),$([#7]([#6]=[OX1]))] (Mixed_anhydrides)	335.0	155.0	183760.0	359.0	0.9972157370442396	0.5731488022680423	0.5658783783783784	0.4827089337175792	0.6836734693877551	694.0
84	84	[$([#7X2,OX1,SX1]=,:**=,:*[!H0;!$([a;!n])]),$([#7X3,OX2,SX2;!H0]*=**=*),$([#7X3,OX2,SX2;!H0]*=,:**:n)] (1,5-Tautomerizable)	37663.0	14091.0	112613.0	20242.0	0.814023151633994	0.5569992664357027	0.6869112430352273	0.6504274242293412	0.727731189859721	57905.0
85	85	[#7]~[#6](~[#8])~[#8] ( NC(O)O)	2326.0	526.0	179931.0	1826.0	0.9872595593930956	0.6700111152093258	0.6641918903483723	0.5602119460500964	0.8155680224403927	4152.0
86	86	[#7]~[#6](~[#7])~[#7] ( NC(N)N)	3284.0	1057.0	178331.0	1937.0	0.9837819391253948	0.6816811339944188	0.6868855887889562	0.6289982761923003	0.756507717115872	5221.0
87	87	[#6]=;@[#6](@*)@* ( C$=C($A)$A)	5425.0	2255.0	173340.0	3589.0	0.9683439052267224	0.6356962875818445	0.6499341080627771	0.6018415797648103	0.7063802083333334	9014.0
